Equipo;Calificación del equipo;Tipo;Tipo.num;Capacitancia C1;Capacitancia C2;Capacitancia total;Factor de Potencia 10kV C1;Factor de Potencia 10kV Ctotal;Factor de Potencia 2.5kV C1;Factor de Potencia 2.5kV Ctotal;Factor de Potencia 2kV C2;Fuga de aceite;Inspección diafragma;Inspección visual general;Nivel de aceite;Severidad por termografía
3284;FUN;QDR;1;0;0;772.76;0;0.2515;0;0.2515;0;1;1;1;0;5
3285;SEG;QDR;1;0;0;816.15;0;0.24;0;0.24;0;1;1;1;0;5
3286;FUN;QDR;1;0;0;822.02;0;0.19;0;0.19;0;1;0;1;2;5
3287;FUN;QDR;1;0;0;813.28;0;0.18;0;0.18;0;0;2;1;1;5
3288;FUN;QDR;1;0;0;822.02;0;0.18;0;0.18;0;0;2;1;1;5
3289;FUN;QDR;1;0;0;849.5;0;0.225;0;0.225;0;0;0;0;0;5
3290;FUN;QDR;1;0;0;821.5;0;0.215;0;0.215;0;0;0;0;0;5
3291;FUN;QDR;1;0;0;838.04;0;0.19;0;0.19;0;0;0;0;0;5
3292;FUN;QDR;1;0;0;842.9;0;0.203;0;0.203;0;0;0;0;0;5
3293;FUN;QDR;1;0;0;838.4;0;0.19;0;0.19;0;0;0;0;0;5
3294;FUN;QDR;1;0;0;846.9;0;0.195;0;0.195;0;0;0;0;0;5
3295;SEG;QDR;1;0;0;790.94;0;0.1245;0;0.1245;0;1;1;1;0;5
3296;SEG;QDR;1;0;0;814.45;0;0.137;0;0.137;0;1;1;1;0;5
3297;FUN;QDR;1;0;0;800.5;0;0.166;0;0.166;0;0;0;0;0;5
3298;FUN;QDR;1;0;0;835.26;0;0.237;0;0.237;0;0;0;0;0;5
3299;FUN;QDR;1;0;0;814.69;0;0.135;0;0.135;0;0;0;0;0;5
3300;FUN;QDR;1;0;0;802.28;0;0.1395;0;0.1395;0;0;0;0;0;5
3301;FUN;QDR;1;0;0;895;0;0.386;0;0.386;0;0;0;0;0;5
3302;FUN;QDR;1;0;0;910;0;0.449;0;0.449;0;0;0;0;0;5
3303;FUN;QDR;1;0;0;880;0;0.334;0;0.334;0;0;0;0;0;5
3304;FUN;QDR;1;0;0;788;0;0.185;0;0.185;0;0;0;0;0;5
3305;FUN;QDR;1;0;0;822;0;0.341;0;0.341;0;0;0;0;0;5
3306;FUN;QDR;1;0;0;801;0;0.665;0;0.665;0;0;0;0;0;5
3307;SEG;QDR;1;0;0;820.85;0;0.237;0;0.237;0;0;0;0;0;5
3308;SEG;QDR;1;0;0;846.74;0;0.383;0;0.383;0;0;0;0;0;5
3309;SEG;QDR;1;0;0;897;0;0.575;0;0.575;0;0;0;0;0;5
3310;SEG;QDR;1;0;0;750.49;0;0.491;0;0.491;0;0;0;0;0;5
3311;SEG;QDR;1;0;0;789.7;0;0.497;0;0.497;0;0;0;0;0;5
3312;D3;QDR;1;0;0;790.24;0;1.449;0;1.449;0;2;0;1;2;5
3313;D3;QDR;1;0;0;798.09;0;0.731;0;0.731;0;1;0;1;2;5
3314;SEG;QDR;1;0;0;815.8;0;0.528;0;0.528;0;0;0;0;0;5
3315;SEG;QDR;1;0;0;841.96;0;0.518;0;0.518;0;0;0;0;0;5
3316;FUN;QDR;1;0;0;787.8;0;0.33;0;0.33;0;0;0;0;0;5
3317;D6;QDR;1;0;0;791;0;0.34;0;0.34;0;2;0;1;0;5
3318;D6;QDR;1;0;0;780.6;0;0.31;0;0.31;0;2;0;1;0;5
3319;SEG;QDR;1;0;0;807.14;0;0.53;0;0.53;0;0;0;0;0;5
3320;SEG;QDR;1;0;0;835.96;0;0.515;0;0.515;0;0;0;0;0;5
3321;SEG;QDR;1;0;0;820.18;0;0.568;0;0.568;0;0;0;0;0;5
3322;D3;QDR;1;0;0;818.94;0;5.269;0;5.269;0;0;2;1;1;3
3323;D6;QDR;1;0;0;765.63;0;0.407;0;0.407;0;2;0;1;0;5
3324;D6;QDR;1;0;0;749.1;0;0.602;0;0.602;0;2;0;1;2;5
3325;FUN;QDR;1;0;0;780.43;0;0.393;0;0.393;0;0;0;0;0;5
3326;SEG;QDR;1;0;0;763.34;0;0.532;0;0.532;0;0;0;0;0;5
3327;D6;QDR;1;0;0;781.74;0;0.315;0;0.315;0;1;0;0;0;5
3328;FUN;QDR;1;0;0;857.72;0;0.407;0;0.407;0;0;0;0;0;5
3329;D6;QDR;1;0;0;784.23;0;0.479;0;0.479;0;1;0;0;0;2
3330;SEG;QDR;1;0;0;800.6;0;0.597;0;0.597;0;0;0;0;0;5
3331;SEG;QDR;1;0;0;860.89;0;0.597;0;0.597;0;0;0;0;0;5
3332;FUN;QDR;1;0;0;800.22;0;0.392;0;0.392;0;0;0;0;2;5
3333;FUN;QDR;1;0;0;776.21;0;0.353;0;0.353;0;0;0;0;1;5
3334;FUN;QDR;1;0;0;782.82;0;0.289;0;0.289;0;0;0;0;2;5
3335;FUN;QDR;1;0;0;773.98;0;0.262;0;0.262;0;0;0;0;2;5
3336;SEG;QDR;1;0;0;937.47;0;0.558;0;0.558;0;0;0;0;0;5
3337;SEG;QDR;1;0;0;808.64;0;0.507;0;0.507;0;0;0;0;0;5
3338;FUN;QDR;1;0;0;917.12;0;0.245;0;0.245;0;0;0;0;0;5
3339;D3;QDR;1;0;0;777.53;0;0.271;0;0.271;0;0;2;1;1;1
3340;D6;QDR;1;0;0;771.26;0;0.255;0;0.255;0;1;0;0;0;5
3341;SEG;QDR;1;0;0;813.85;0;0.52;0;0.52;0;0;0;0;0;5
3342;SEG;QDR;1;0;0;786.61;0;0.599;0;0.599;0;0;0;0;0;5
3343;D6;QDR;1;0;0;767.34;0;0.436;0;0.436;0;1;0;1;2;5
3344;D6;QDR;1;0;0;793.3;0;0.364;0;0.364;0;1;0;1;2;5
3345;D6;QDR;1;0;0;802.49;0;0.487;0;0.487;0;1;0;1;2;5
3346;D3;QDR;1;0;0;810.13;0;0.517;0;0.517;0;3;0;0;0;5
3347;SEG;QDR;1;0;0;778.05;0;0.519;0;0.519;0;0;0;0;0;5
3348;SEG;QDR;1;0;0;809.8;0;0.493;0;0.493;0;0;0;0;0;5
3349;D6;QDR;1;0;0;878.07;0;0.648;0;0.648;0;2;0;0;0;5
3350;FUN;QDR;1;0;0;798.04;0;0.287;0;0.287;0;0;0;0;0;5
3351;DI;QDR;1;0;0;731.72;0;4.55;0;4.55;0;2;0;0;1;5
3352;FUN;QDR;1;0;0;923.95;0;0.284;0;0.284;0;0;0;0;0;5
3353;FUN;QDR;1;0;0;800.93;0;0.316;0;0.316;0;0;0;0;2;5
3354;D6;QDR;1;0;0;779.12;0;0.311;0;0.311;0;0;1;0;0;5
3355;D6;QDR;1;0;0;760.85;0;0.323;0;0.323;0;0;1;0;0;5
3356;D6;QDR;1;0;0;796;0;0.298;0;0.298;0;0;1;0;0;5
3357;FUN;QDR;1;0;0;795.45;0;0.276;0;0.276;0;0;0;0;0;5
3358;D6;QDR;1;0;0;943.11;0;0.315;0;0.315;0;0;1;0;0;5
3359;D6;QDR;1;0;0;931.19;0;0.295;0;0.295;0;0;1;0;0;5
3360;D6;QDR;1;0;0;939.48;0;0.275;0;0.275;0;0;1;0;0;5
3361;FUN;QDR;1;0;0;815.2;0;0.231;0;0.231;0;0;0;0;0;5
3362;SEG;QDR;1;0;0;804.93;0;0.481;0;0.481;0;0;0;0;0;5
3363;FUN;QDR;1;0;0;792.3;0;0.18;0;0.18;0;0;0;0;0;5
3364;D6;QDR;1;0;0;846.2;0;0.216;0;0.216;0;2;0;0;0;5
3365;SEG;QDR;1;0;0;821.7;0;0.515;0;0.515;0;0;0;0;0;5
3366;D6;QDR;1;0;0;791.96;0;0.34;0;0.34;0;2;0;0;0;5
3367;D3;QDR;1;0;0;802.3;0;0.362;0;0.362;0;3;0;0;0;5
3368;D3;QDR;1;0;0;801.3;0;0.345;0;0.345;0;3;0;0;0;5
3369;SEG;QDR;1;0;0;823.4;0;0.497;0;0.497;0;0;0;0;0;5
3370;D6;QDR;1;0;0;784.3;0;0.226;0;0.226;0;2;0;0;0;5
3371;FUN;QDR;1;0;0;808.1;0;0.237;0;0.237;0;0;0;0;0;5
3372;SEG;QDR;1;0;0;812.4;0;0.499;0;0.499;0;0;0;0;0;5
3373;SEG;QDR;1;0;0;797.7;0;0.598;0;0.598;0;0;0;0;0;5
3374;SEG;QDR;1;0;0;821.7;0;0.523;0;0.523;0;0;0;0;0;5
3375;FUN;QDR;1;0;0;787.5;0;0.201;0;0.201;0;0;0;0;0;5
3376;SEG;QDR;1;0;0;835.6;0;0.571;0;0.571;0;0;0;0;0;5
3377;FUN;QDR;1;0;0;764.5;0;0.275;0;0.275;0;0;0;0;0;5
3378;SEG;QDR;1;0;0;823.7;0;0.572;0;0.572;0;0;0;0;0;5
3379;FUN;QDR;1;0;0;775.4;0;0.155;0;0.155;0;0;0;0;0;5
3380;FUN;QDR;1;0;0;791.8;0;0.268;0;0.268;0;0;0;0;0;5
3381;FUN;QDR;1;0;0;754.1;0;0.128;0;0.128;0;0;0;0;0;5
3382;D6;QDR;1;0;0;765.99;0;0.318;0;0.318;0;2;0;1;0;5
3383;D6;QDR;1;0;0;748.46;0;0.326;0;0.326;0;2;0;1;0;5
3384;D6;QDR;1;0;0;755.49;0;0.321;0;0.321;0;2;0;1;0;5
3385;D3;QDR;1;0;0;815.74;0;0.222;0;0.222;0;3;0;0;0;5
3386;D6;QDR;1;0;0;843;0;0.466;0;0.466;0;0;0;2;0;5
3387;D6;QDR;1;0;0;832;0;0.598;0;0.598;0;0;0;2;0;5
3388;FUN;QDR;1;0;0;863.57;0;0.207;0;0.207;0;0;0;0;0;5
3389;SEG;QDR;1;0;0;853.874;0;0.494;0;0.494;0;0;0;0;0;5
3390;D6;QDR;1;0;0;874;0;0.604;0;0.604;0;0;0;2;0;5
3391;FUN;QDR;1;0;0;786.96;0;0.184;0;0.184;0;0;0;0;0;5
3392;FUN;QDR;1;0;0;817.08;0;0.185;0;0.185;0;0;0;0;0;5
3393;FUN;QDR;1;0;0;868.9;0;0.209;0;0.209;0;0;0;0;0;5
3394;D3;QDR;1;0;0;962;0;0.27;0;0.27;0;3;0;0;0;5
3395;SEG;QDR;1;0;0;772.46;0;0.536;0;0.536;0;0;0;0;0;5
3396;FUN;QDR;1;0;0;992;0;0.288;0;0.288;0;0;0;0;0;5
3397;FUN;QDR;1;0;0;1001;0;0.289;0;0.289;0;0;0;0;0;5
3398;D6;QDR;1;0;0;766.36;0;0.268;0;0.268;0;0;0;2;0;5
3399;SEG;QDR;1;0;0;769.44;0;0.579;0;0.579;0;0;0;0;0;5
3400;SEG;QDR;1;0;0;789.29;0;0.555;0;0.555;0;0;0;0;0;5
3401;SEG;QDR;1;0;0;813.91;0;0.52;0;0.52;0;0;0;0;0;5
3402;SEG;QDR;1;0;0;783.77;0;0.583;0;0.583;0;0;0;0;0;5
3403;SEG;QDR;1;0;0;813.91;0;0.494;0;0.494;0;0;0;0;0;5
3404;D6;QDR;1;0;0;811.52;0;0.362;0;0.362;0;0;0;2;0;5
3405;D6;QDR;1;0;0;811.52;0;0.345;0;0.345;0;0;0;2;0;5
3406;D6;QDR;1;0;0;811.52;0;0.598;0;0.598;0;0;1;0;0;5
3407;D6;QDR;1;0;0;811.52;0;0.604;0;0.604;0;0;1;0;0;5
3408;FUN;QDR;1;0;0;878.14;0;0.158;0;0.158;0;0;0;0;0;5
3409;FUN;QDR;1;0;0;883.91;0;0.2;0;0.2;0;0;0;0;0;5
3410;SEG;QDR;1;0;0;891.67;0;0.579;0;0.579;0;0;0;0;0;5
3411;DI;QDR;1;0;0;2567.24;0;0.93;0;0.93;0;0;0;0;0;5
3412;DI;QDR;1;0;0;1578.56;0;0.75;0;0.75;0;1;0;0;0;5
3413;DI;QDR;1;0;0;3546.78;0;1.58;0;1.58;0;3;1;0;1;3
3414;DI;QDR;1;0;0;5678.45;0;3.45;0;3.45;0;2;0;0;1;3
3415;DI;QDR;1;0;0;813.25;0;1.24;0;1.24;0;0;0;0;0;3
3416;DI;QDR;1;0;0;789.26;0;1.43;0;1.43;0;0;0;0;0;3
3417;DI;QDR;1;0;0;756.34;0;0.89;0;0.89;0;0;1;0;1;5
3418;DI;QDR;1;0;0;245.34;0;2.35;0;2.35;0;2;1;0;1;5
3419;DI;QDR;1;0;0;4567.34;0;2.54;0;2.54;0;1;0;0;0;3
3420;DI;QDR;1;0;0;2345.67;0;0.79;0;0.79;0;0;0;0;0;3
3421;DI;QDR;1;0;0;5643.67;0;5.32;0;5.32;0;2;0;0;0;5
3422;D3;QDR;1;0;0;4101;0;1.393;0;1.393;0;2;1;1;1;3
3423;D3;QDR;1;0;0;2997;0;1.205;0;1.205;0;0;1;0;1;5
3424;D3;QDR;1;0;0;4373;0;0.795;0;0.795;0;3;0;1;0;5
3425;D3;QDR;1;0;0;3486;0;0.618;0;0.618;0;0;1;0;0;5
3426;D3;QDR;1;0;0;4393;0;0.8;0;0.8;0;2;0;0;0;3
3427;D3;QDR;1;0;0;3095;0;0.981;0;0.981;0;0;1;0;2;5
3428;D3;QDR;1;0;0;4328;0;0.851;0;0.851;0;0;0;1;0;5
3429;D3;QDR;1;0;0;5096;0;0.974;0;0.974;0;1;0;0;0;5
3430;D3;QDR;1;0;0;3308;0;0.673;0;0.673;0;0;1;0;2;5
3431;D3;QDR;1;0;0;3561;0;1.347;0;1.347;0;1;0;0;0;5
3432;D3;QDR;1;0;0;4954;0;1.412;0;1.412;0;1;1;0;1;5
3433;D3;QDR;1;0;0;3507;0;1.272;0;1.272;0;0;0;1;0;3
3434;D3;QDR;1;0;0;1705;0;0.586;0;0.586;0;0;1;0;0;5
3435;D3;QDR;1;0;0;2376;0;1.442;0;1.442;0;3;0;0;0;5
3436;D3;QDR;1;0;0;914;0;0.609;0;0.609;0;2;1;0;0;3
3437;D3;QDR;1;0;0;3646;0;0.721;0;0.721;0;3;2;0;2;5
3438;D3;QDR;1;0;0;1090;0;1.015;0;1.015;0;0;1;0;3;5
3439;D3;QDR;1;0;0;2285;0;1.109;0;1.109;0;2;0;1;0;5
3440;D3;QDR;1;0;0;3351;0;0.893;0;0.893;0;0;1;0;3;5
3441;D3;QDR;1;0;0;2428;0;0.508;0;0.508;0;3;2;0;3;5
3442;D3;QDR;1;0;0;2287;0;0.326;0;0.326;0;0;0;0;0;5
3443;D3;QDR;1;0;0;2051;0;0.432;0;0.432;0;0;0;0;0;5
3444;D3;QDR;1;0;0;3080;0;0.389;0;0.389;0;0;0;0;0;5
3445;D3;QDR;1;0;0;1413;0;0.295;0;0.295;0;0;0;0;0;5
3446;D3;QDR;1;0;0;987;0;0.567;0;0.567;0;0;0;0;0;5
3447;D3;QDR;1;0;0;1524;0;0.643;0;0.643;0;0;0;0;0;5
3448;D3;QDR;1;0;0;1234;0;0.798;0;0.798;0;0;0;0;0;5
3449;D3;QDR;1;0;0;1723;0;0.823;0;0.823;0;0;0;0;0;5
3450;D3;QDR;1;0;0;831;0;0.345;0;0.345;0;0;0;0;0;2
3451;D3;QDR;1;0;0;757;0;0.278;0;0.278;0;0;0;0;0;1
3452;D3;QDR;1;0;0;879;0;0.476;0;0.476;0;0;0;0;0;2
3453;D3;QDR;1;0;0;795;0;0.543;0;0.543;0;0;0;0;0;3
3454;D3;QDR;1;0;0;851;0;0.389;0;0.389;0;0;0;0;0;2
3455;D3;QDR;1;0;0;770;0;0.487;0;0.487;0;1;1;0;0;5
3456;D3;QDR;1;0;0;869;0;0.657;0;0.657;0;0;0;0;0;5
3457;D3;QDR;1;0;0;869;0;0.523;0;0.523;0;0;0;0;0;3
3458;D3;QDR;1;0;0;789;0;0.763;0;0.763;0;0;0;0;0;5
3459;D3;QDR;1;0;0;756;0;0.654;0;0.654;0;0;0;0;0;5
3460;D6;QDR;1;0;0;911;0;0.367;0;0.367;0;0;0;0;0;5
3461;D6;QDR;1;0;0;1027;0;0.39;0;0.39;0;0;0;0;0;5
3462;D6;QDR;1;0;0;1073;0;0.458;0;0.458;0;0;0;0;0;5
3463;D6;QDR;1;0;0;958;0;0.576;0;0.576;0;0;0;0;0;5
3464;D6;QDR;1;0;0;929;0;0.578;0;0.578;0;0;0;0;0;5
3465;D6;QDR;1;0;0;948;0;0.675;0;0.675;0;0;0;0;0;5
3466;D6;QDR;1;0;0;1093;0;0.431;0;0.431;0;0;0;0;0;5
3467;D6;QDR;1;0;0;990;0;0.59;0;0.59;0;0;0;0;0;5
3468;D6;QDR;1;0;0;1091;0;0.576;0;0.576;0;0;0;0;0;5
3469;D6;QDR;1;0;0;1022;0;0.589;0;0.589;0;0;0;0;0;5
3470;D6;QDR;1;0;0;1066;0;0.672;0;0.672;0;0;0;0;0;5
3471;D6;QDR;1;0;0;1099;0;0.781;0;0.781;0;0;0;0;0;5
3472;D6;QDR;1;0;0;1007;0;0.832;0;0.832;0;0;0;0;0;5
3473;D6;QDR;1;0;0;1077;0;0.85;0;0.85;0;0;0;0;0;5
3474;D6;QDR;1;0;0;1015;0;0.732;0;0.732;0;0;0;0;0;5
3475;D6;QDR;1;0;0;952;0;0.423;0;0.423;0;0;0;0;0;5
3476;D6;QDR;1;0;0;980;0;0.469;0;0.469;0;0;0;0;0;5
3477;D6;QDR;1;0;0;927;0;0.59;0;0.59;0;0;0;0;0;5
3478;D6;QDR;1;0;0;750.27;0;0.165;0;0.165;0;0;2;0;0;2
3479;D6;QDR;1;0;0;748.97;0;0.1575;0;0.1575;0;0;2;0;0;2
3480;D6;QDR;1;0;0;770.56;0;0.184;0;0.184;0;0;2;0;0;2
3481;D6;QDR;1;0;0;782.56;0;0.18;0;0.18;0;0;2;0;0;2
3482;D6;QDR;1;0;0;836.484;0;0.158;0;0.158;0;2;2;0;0;2
3483;D6;QDR;1;0;0;821.637;0;0.2355;0;0.2355;0;0;2;0;0;2
3484;D6;QDR;1;0;0;839.57;0;0.2535;0;0.2535;0;2;2;0;0;2
3485;D6;QDR;1;0;0;811.52;0;0.12;0;0.12;0;2;2;0;0;2
3486;D6;QDR;1;0;0;827.61;0;0.1925;0;0.1925;0;0;2;0;0;2
3487;D6;QDR;1;0;0;791;0;0.34;0;0.34;0;0;2;0;0;2
3488;D6;QDR;1;0;0;750.27;0;0.165;0;0.165;0;0;2;0;2;5
3489;D6;QDR;1;0;0;748.97;0;0.1575;0;0.1575;0;0;2;0;2;5
3490;D6;QDR;1;0;0;770.56;0;0.184;0;0.184;0;0;2;0;2;5
3491;D6;QDR;1;0;0;782.56;0;0.18;0;0.18;0;0;2;0;2;5
3492;D6;QDR;1;0;0;836.484;0;0.158;0;0.158;0;2;2;0;2;5
3493;D6;QDR;1;0;0;821.637;0;0.2355;0;0.2355;0;0;2;0;2;5
3494;D6;QDR;1;0;0;839.57;0;0.2535;0;0.2535;0;2;2;0;2;5
3495;D6;QDR;1;0;0;811.52;0;0.12;0;0.12;0;2;2;0;2;5
3496;D6;QDR;1;0;0;827.61;0;0.1925;0;0.1925;0;0;2;0;2;5
3497;D6;QDR;1;0;0;791;0;0.34;0;0.34;0;0;2;0;2;5
3498;D6;QDR;1;0;0;780.6;0;0.31;0;0.31;0;2;0;2;2;5
3499;D6;QDR;1;0;0;765.63;0;0.407;0;0.407;0;2;0;2;2;5
3500;D6;QDR;1;0;0;749.1;0;0.602;0;0.602;0;2;0;2;2;5
3501;D6;QDR;1;0;0;781.74;0;0.315;0;0.315;0;2;0;2;2;5
3502;D6;QDR;1;0;0;784.23;0;0.479;0;0.479;0;2;0;2;2;5
3503;D6;QDR;1;0;0;771.26;0;0.255;0;0.255;0;2;0;2;2;5
3504;D6;QDR;1;0;0;767.34;0;0.436;0;0.436;0;2;0;2;2;5
3505;D6;QDR;1;0;0;793.3;0;0.364;0;0.364;0;2;0;2;2;5
3506;D6;QDR;1;0;0;802.49;0;0.487;0;0.487;0;2;0;2;2;5
3507;D6;QDR;1;0;0;1027;0;0.345;0;0.345;0;1;1;1;0;5
3508;D6;QDR;1;0;0;1073;0;0.598;0;0.598;0;1;1;1;0;5
3509;D6;QDR;1;0;0;958;0;0.604;0;0.604;0;1;1;1;0;5
3510;D6;QDR;1;0;0;929;0;0.367;0;0.367;0;1;1;1;0;5
3511;D6;QDR;1;0;0;948;0;0.39;0;0.39;0;1;1;1;0;5
3512;D6;QDR;1;0;0;1093;0;0.458;0;0.458;0;1;1;1;0;5
3513;D6;QDR;1;0;0;990;0;0.576;0;0.576;0;1;1;1;0;5
3514;D6;QDR;1;0;0;1091;0;0.578;0;0.578;0;1;1;1;0;5
3515;D6;QDR;1;0;0;1022;0;0.675;0;0.675;0;0;0;0;0;5
3516;D6;QDR;1;0;0;1066;0;0.431;0;0.431;0;0;0;0;0;5
3517;D6;QDR;1;0;0;1099;0;0.59;0;0.59;0;0;0;0;0;5
3518;D6;QDR;1;0;0;1007;0;0.576;0;0.576;0;0;0;0;0;5
3519;D6;QDR;1;0;0;1077;0;0.589;0;0.589;0;0;0;0;0;5
3520;D6;QDR;1;0;0;1015;0;0.672;0;0.672;0;0;0;0;0;5
3521;D6;QDR;1;0;0;952;0;0.781;0;0.781;0;0;0;0;0;5
3522;SEG;QDR;1;0;0;758.5;0;0.594;0;0.594;0;0;0;0;0;5
3523;SEG;QDR;1;0;0;773.1;0;0.697;0;0.697;0;0;0;0;0;5
3524;SEG;QDR;1;0;0;791.24;0;0.579;0;0.579;0;0;0;0;0;5
3525;SEG;QDR;1;0;0;798.84;0;0.57;0;0.57;0;0;0;0;0;5
3526;SEG;QDR;1;0;0;777.98;0;0.645;0;0.645;0;0;0;0;0;5
3527;SEG;QDR;1;0;0;828;0;0.6;0;0.6;0;0;0;0;0;5
3528;SEG;QDR;1;0;0;836;0;0.697;0;0.697;0;0;0;0;0;5
3529;SEG;QDR;1;0;0;902.84;0;0.651;0;0.651;0;0;0;0;0;5
3530;SEG;QDR;1;0;0;833.66;0;0.687;0;0.687;0;0;0;0;0;5
3531;SEG;QDR;1;0;0;765.48;0;0.69;0;0.69;0;0;0;0;0;5
3532;SEG;QDR;1;0;0;774.24;0;0.674;0;0.674;0;0;0;0;0;5
3533;SEG;QDR;1;0;0;750.2;0;0.681;0;0.681;0;0;0;0;0;5
3534;SEG;QDR;1;0;0;782.88;0;0.642;0;0.642;0;0;0;0;0;5
3535;SEG;QDR;1;0;0;777.1;0;0.688;0;0.688;0;0;0;0;0;5
3536;SEG;QDR;1;0;0;788.13;0;0.653;0;0.653;0;0;0;0;0;5
3537;SEG;QDR;1;0;0;855.34;0;0.68;0;0.68;0;0;0;0;0;5
3538;SEG;QDR;1;0;0;809.8;0;0.66;0;0.66;0;0;0;0;0;3
3539;SEG;QDR;1;0;0;804.93;0;0.636;0;0.636;0;0;0;0;0;3
3540;SEG;QDR;1;0;0;821.7;0;0.618;0;0.618;0;0;0;0;0;3
3541;SEG;QDR;1;0;0;823.4;0;0.666;0;0.666;0;0;0;0;0;3
3542;SEG;QDR;1;0;0;812.4;0;0.664;0;0.664;0;0;0;0;0;3
3543;SEG;QDR;1;0;0;797.7;0;0.603;0;0.603;0;0;0;0;0;3
3544;SEG;QDR;1;0;0;821.7;0;0.664;0;0.664;0;0;0;0;0;3
3545;SEG;QDR;1;0;0;835.6;0;0.663;0;0.663;0;0;0;0;0;3
3546;SEG;QDR;1;0;0;823.7;0;0.683;0;0.683;0;0;0;0;0;3
3547;SEG;QDR;1;0;0;853.874;0;0.615;0;0.615;0;0;0;0;0;3
3548;SEG;QDR;1;0;0;772.46;0;0.261;0;0.261;0;0;0;0;0;3
3549;SEG;QDR;1;0;0;769.44;0;0.294;0;0.294;0;0;0;0;0;3
3550;SEG;QDR;1;0;0;789.29;0;0.839;0;0.839;0;0;0;0;0;3
3551;SEG;QDR;1;0;0;782.88;0;0.427;0;0.427;0;0;0;0;0;3
3552;SEG;QDR;1;0;0;777.1;0;0.451;0;0.451;0;0;0;0;0;3
3553;SEG;QDR;1;0;0;788.13;0;0.193;0;0.193;0;0;0;0;0;3
3554;SEG;QDR;1;0;0;855.34;0;0.21;0;0.21;0;0;0;0;0;3
3555;SEG;QDR;1;0;0;750.2;0;0.294;0;0.294;0;0;0;0;0;3
3556;SEG;QDR;1;0;0;782.88;0;0.539;0;0.539;0;0;0;0;0;3
3557;SEG;QDR;1;0;0;777.1;0;0.624;0;0.624;0;0;0;0;0;3
3558;SEG;QDR;1;0;0;788.13;0;0.593;0;0.593;0;0;0;0;0;3
3559;SEG;QDR;1;0;0;855.34;0;0.624;0;0.624;0;0;0;0;0;3
3560;SEG;QDR;1;0;0;809.8;0;0.176;0;0.176;0;0;0;0;0;3
3561;SEG;QDR;1;0;0;804.93;0;0.273;0;0.273;0;0;0;0;0;3
3562;SEG;QDR;1;0;0;821.7;0;0.258;0;0.258;0;0;0;0;0;3
3563;SEG;QDR;1;0;0;823.4;0;0.186;0;0.186;0;0;0;0;0;3
3564;SEG;QDR;1;0;0;812.4;0;0.225;0;0.225;0;0;0;0;0;3
3565;SEG;QDR;1;0;0;797.7;0;0.186;0;0.186;0;0;0;0;0;3
3566;SEG;QDR;1;0;0;821.7;0;0.433;0;0.433;0;0;0;0;0;3
3567;SEG;QDR;1;0;0;750.49;0;0.487;0;0.487;0;0;0;0;0;3
3568;SEG;QDR;1;0;0;789.7;0;0.152;0;0.152;0;0;0;0;0;3
3569;SEG;QDR;1;0;0;815.8;0;0.193;0;0.193;0;0;0;0;0;3
3570;SEG;QDR;1;0;0;841.96;0;0.204;0;0.204;0;0;0;0;0;3
3571;SEG;QDR;1;0;0;807.14;0;0.191;0;0.191;0;0;0;0;0;3
3572;SEG;QDR;1;0;0;835.96;0;0.207;0;0.207;0;1;0;0;0;3
3573;SEG;QDR;1;0;0;841.96;0;0.17;0;0.17;0;1;0;0;0;3
3574;SEG;QDR;1;0;0;819;0;0.21;0;0.21;0;0;0;1;0;3
3575;SEG;QDR;1;0;0;729;0;0.223;0;0.223;0;0;0;1;1;3
3576;SEG;QDR;1;0;0;838;0;0.225;0;0.225;0;0;0;1;0;3
3577;SEG;QDR;1;0;0;752;0;0.209;0;0.209;0;0;0;1;0;3
3578;SEG;QDR;1;0;0;725;0;0.193;0;0.193;0;0;0;1;0;3
3579;SEG;QDR;1;0;0;746;0;0.298;0;0.298;0;0;0;1;0;3
3580;SEG;QDR;1;0;0;756;0;0.166;0;0.166;0;0;0;1;0;3
3581;SEG;QDR;1;0;0;820;0;0.439;0;0.439;0;0;0;1;0;3
3582;SEG;QDR;1;0;0;779;0;0.261;0;0.261;0;0;0;1;0;3
3583;SEG;QDR;1;0;0;798;0;0.294;0;0.294;0;0;0;1;0;5
3584;SEG;QDR;1;0;0;769;0;0.193;0;0.193;0;0;0;1;0;5
3585;SEG;QDR;1;0;0;743;0;0.298;0;0.298;0;0;0;1;0;5
3586;SEG;QDR;1;0;0;771;0;0.166;0;0.166;0;0;0;1;0;5
3587;SEG;QDR;1;0;0;731;0;0.439;0;0.439;0;0;0;1;0;5
3588;SEG;QDR;1;0;0;769;0;0.225;0;0.225;0;0;0;1;0;5
3589;SEG;QDR;1;0;0;798;0;0.839;0;0.839;0;1;0;1;0;5
3590;SEG;QDR;1;0;0;777.1;0;0.624;0;0.624;0;1;0;1;0;5
3591;SEG;QDR;1;0;0;788.13;0;0.593;0;0.593;0;1;0;1;0;5
3592;SEG;QDR;1;0;0;855.34;0;0.624;0;0.624;0;1;0;1;0;5
3593;SEG;QDR;1;0;0;750.2;0;0.176;0;0.176;0;1;0;1;0;5
3594;SEG;QDR;1;0;0;782.88;0;0.273;0;0.273;0;1;0;1;0;5
3595;SEG;QDR;1;0;0;777.1;0;0.258;0;0.258;0;1;0;1;0;5
3596;SEG;QDR;1;0;0;788.13;0;0.186;0;0.186;0;1;0;1;0;5
